URL,Title,Content
https://www.ema.gov.sg/media_release.aspx?news_sid=20221024RQ0jNh7XZFa1,EMA: b'Sembcorp Solar Awarded Singapore Energy Award 2022',"b""Sembcorp Solar Awarded Singapore Energy Award 202225 Oct 2022Sembcorp Solar Singapore Pte Ltd has been conferred this years Singapore Energy Award, for its impact and contributions in developing Singapores solar industry. The award was presented by the Minister for Trade and Industry Mr Gan Kim Yong at the Singapore International Energy Week (SIEW) 2022.2. Sembcorp Solar has played a core role in the development of the local solar industry. Over the last six years, Sembcorp Solar has contributed significantly to the increase in solar capacity in Singapore. They have deployed and committed to a total capacity of more than 530 megawatt-peak as at the third quarter of 2022, which contributes to around 35% of Singapore's solar deployment target of 1.5 gigawatt-peak of installed capacity by 2025. Its flagship project, the Sembcorp Tengeh Floating Solar Farm, which was launched in 2021, is one of the worlds largest inland floating solar photovoltaic systems.3. The company has also demonstrated leadership in capability development for the solar industry. In addition to sending its staff through a mix of e-learning modules and training at Sembcorp Academy, Sembcorp Solar has been working with Singapore Polytechnic and the Institute of Technical Education to develop certified curriculum focused on solar energy competency.4. The Singapore Energy Award recognises organisations and individuals who have made significant contributions to Singapores energy sector. Details of past winners can be found in Annex A, and information on the assessment criteria can be found in Annex B.Annex A: Past Singapore Energy Award WinnersAnnex B: Singapore Energy Award Assessment CriteriaDownloadBack to Top"""
https://www.ema.gov.sg/media_release.aspx?news_sid=202106179AaPQza8aapa,EMA: b'JTC & Shell to Explore Semakau Solar Farm to Meet Singapores Growing Clean Energy Needs',"b'JTC & Shell to Explore Semakau Solar Farm to Meet Singapores Growing Clean Energy Needs17 Jun 2021JTC Corporation (JTC) and Shell Singapore have signed a non-binding Memorandum of Understanding supported by the National Environment Agency (NEA) and Energy Market Authority (EMA) to jointly explore developing a solar farm on part of Semakau Landfill, south of the Singapore mainland. If successful, the solar farm would reduce the countrys carbon emissions and meet its growing clean energy needs. The solar farm will also be the first large-scale solar project in Singapore where a sanitary landfill is also used for clean energy generation. This project is aligned with Singapores target to increase solar deployment to at least 2GWp by 2030.2      The solar farm is expected take up an area of 60ha and have a capacity of at least 72MWp, sufficient to reduce CO2 emissions by 37,000 tonnes a year. The energy produced can power up to 17,500 households for a year.3      Generating solar energy on this scale on an offshore operational landfill comes with its fair share of complexity and challenges. This is where the innovation and creativity of a joint taskforce made up of the various government agencies and Shell come into play, to ensure that an optimal balance is achieved.4      Shells Pulau Bukom Energy and Chemicals Park is close to Semakau Landfill, located about 2km northwest of it. Working together allows an innovative integration of an intermittent renewable source to Bukom.5      Tan Boon Khai, CEO of JTC said, JTC is piloting new sustainable energy innovations with Shell to maximise the use of renewable energy solutions for our industries. This project is an example of how we are tapping available land to double up for solar generation to maximise renewable energy generation. Such close collaborations is part of our SolarLand initiative to optimise available land for solar generation in support of Singapores clean energy switch.6      This multi-agency-corporate partnership is a great showcase of the creativity and collaboration that are vital to success in energy transition. With a common goal of enabling more and cleaner energy, we look forward to exploring with our partners this opportunity to maximise the use of Semakau in a way that is compatible with its primary purpose as a landfill, said Aw Kah Peng, Chairman of Shell Companies in Singapore. This project is aligned with our 10-year plan to repurpose our core business, cut our own CO2 emissions in the country and help our customers decarbonise.7      Luke Goh, Chief Executive Officer of the NEA, said: ""NEA is happy to support the deployment of a solar farm on Semakau Landfill. It will contribute towards the national solar deployment target and complement NEA\'s resource sustainability initiatives. Semakau Landfill remains Singapores only operational landfill. To preserve its capacity for as long as possible, we are redoubling efforts to reduce waste and close the waste loop.""8       EMA Chief Executive Ngiam Shih Chun said, Our energy sector is moving towards a cleaner and more sustainable future. Solar is our most promising renewable energy source and is a key switch for decarbonisation. Given our limited land space, EMA has been working with government agencies and industry players on innovative ways to harness more solar energy. I look forward to the successful implementation of this offshore solar farm on Semakau Landfill which will demonstrate how we can be creative in our solar deployment.9       In November 2020, Shell Singapore outlined a 10-year plan for how the company could make significant investments in people, assets and capabilities to repurpose its core business and aim to cut its own CO2 emissions in the country by about a third within a decade.  As part of this 10-year plan, Shell is transforming its manufacturing business, making it fit for the new future, where Pulau Bukom Energy and Chemicals Park is pivoting from a crude-oil, fuels-based product slate towards new, low-carbon value chains. Shell has set out its target to be a net-zero emissions energy business by 2050, in step with society and with customers.10     JTC and Shell will next jointly conduct a Request for Information (RFI) exercise on 24 June 2021 to source for innovative solutions from the market.DownloadBack to Top'"
https://www.ema.gov.sg/reply_to_forum_letter.aspx?news_sid=20210409TI4HrTLcKSl0,EMA: b'Solar Energy: Efforts Ongoing to Encourage Adoption',"b'Solar Energy: Efforts Ongoing to Encourage Adoption09 Apr 2021We thank Forum contributor Lek Lee Eng for his feedback and suggestions (Make it cheaper for people to install solar panels, 16 Mar).The Government has embarked on several programmes to harness solar energy in Singapore despite our land constraints. These include deploying solar panels on HDB flats and industrial rooftops, and in open spaces such as reservoirs.We have made good progress and Singapore is now one of the most solar-dense cities in the world.We earlier met our 2020 solar deployment target of 350 megawatt-peak (MWp).Our target is to deploy 2 gigawatt-peak (GWp) of solar energy by 2030, and we will accelerate deployment and achieve 1.5 GWp by 2025, which is equivalent to powering around 260,000 households in Singapore annually.As technology advances and the efficiency of solar panels increases, the cost of solar panels has decreased over time.The installed solar capacity in landed homes has grown about four times since 2015, from 3.6 MWp to around 14.9 MWp as at the fourth quarter of last year.Solar energy has also generally reached the same cost as conventional technologies.The Energy Market Authority (EMA) seeks to make it easier for consumers, including landed homeowners, to sell their excess solar energy. EMAs Simplified Credit Treatment Scheme allows consumers to register with SP Group and be paid directly through their monthly bill.EMA has also lowered the cost of entry by introducing the Solar Generation Profile, thus avoiding the cost of metering the produced solar energy.We would also like to clarify that homeowners selling electricity generated from excess solar energy are paid a rate of the prevailing regulated tariff, minus grid charges.This is because the grid charge component of the regulated tariff is meant to recover the cost of transporting electricity through the power grid, regardless of the electricitys generation source.Likewise, generation companies are only paid the energy cost of any electricity that they export into the grid.This explains the difference between the regulated tariff, which is the price of electricity sold by SP Group, and the price at which electricity is bought from households generating excess solar energy.Lee Seng WaiDirectorPolicy and Planning DepartmentEnergy Market AuthorityMake it cheaper for people to install solar panels, 16 March 2021 (The Straits Times)By Lek Lee EngThe Government has indicated it wants to quadruple the use of solar energy by 2025, as part of Singapore\'s Green Plan 2030.An under-tapped area is for those living in landed homes to install solar panels on their rooftops.Currently, the cost is prohibitive. It takes seven to eight years just to recover the installation cost of solar panels for landed homes.Reducing this long break-even period will surely encourage more to install solar panels.Here are two suggestions.One would be to provide some monetary incentive to encourage solar panel installation.This can be in the form of a property tax rebate or some income tax relief.Second, the price at which SP Group sells its electricity is much higher than the price at which it buys electricity from households generating solar energy for the grid.This effectively means that ""dirty"" energy commands a premium value over ""clean"" energy, which is contrary to the Government\'s push for green energy.This differential should be eliminated to reduce the break-even period for the cost of solar panel installation.There is every reason in sunny Singapore to tap solar energy from as many rooftops as possible. This is a low-hanging fruit which the Government can harness and encourage.Back to Top'"
https://www.ema.gov.sg/media_release.aspx?news_sid=20200422F0KVcWTR1Urf,EMA: b'Singapore Meets Its 2020 Solar Deployment Target',"b'Singapore Meets Its 2020 Solar Deployment Target22 Apr 2020Singapore achieved its 2020 solar deployment target of 350 megawatt-peak (MWp) in the first quarter of this year.2. Solar\r\nenergy is one of the key switches in Singapores Energy Story in whichwe co-create a cleaner, affordable\r\nand more reliable energy future. With climate change, how we produce and use\r\nenergy will see shifts as well. The government and industry are working closely\r\nto deploy cleaner energy solutions such as solar energy. (Refer to Annex A for\r\nmore information on Singapores Energy Story.)3. The solar\r\ninstallation that helped cross the 350MWp mark is a 6MWp rooftop solar\r\ninstallation at an industrial facility at 40 Penjuru Lane[1], a CapitaLand\r\nindustrial property held under Ascendas Real Estate Investment Trust. The solar\r\npanels were installed and operated by Sembcorp Industries. This partnership between\r\nCapitaLand and Sembcorp Industries allowed the industrial facility to reduce\r\nits carbon footprint, and the excess electricity generated is sold on the\r\nwholesale electricity market. CapitaLand is also on Sembcorps newly launched\r\nrenewable energy certification (REC) aggregator platform and will use the RECs\r\nto power its corporate offices and properties with 100% renewable energy.4.Mr Ngiam Shih Chun,\r\nChief Executive of Energy Market Authority said, In our efforts towards\r\ngreater sustainability to tackle climate change, Singapore will increase solar\r\nadoption as solar is our most viable source of renewable energy. With strong support\r\nfrom stakeholders such as the commercial and industrial companies, we have\r\nsuccessfully met the 350MWp solar target this year. We will press on towards\r\nthe next solar target of at least 2GWp by 2030 and will continue to work with our\r\nstakeholders to make this possible.5. Set in\r\n2010, the 350MWp target for 2020 is equivalent to powering about 60,000\r\nhouseholds for a year. Looking ahead, Singapore is now setting its sights on\r\nthe next target of at least 2 gigawatt-peak (GWp) of solar deployment by 2030.\r\nThis is equivalent to powering about 350,000 households for a year.6.Aligned with JTCs ambition to make\r\nindustrial estate more environmentally friendly to support businesses, JTC will\r\nbe rolling out extensions for two of its solar initiatives, namely the next\r\nphases of the SolarLand programme and the SolarRoof programme, to optimise the\r\nuse of over 740,000 sqm of industrial land and roof space, equivalent to about\r\n103 soccer fields[2]. Estimated to contribute over 82MWp of solar energy capacity towards the\r\n2030 national target, it will generate about 78,000MWh to power over 14,600 households\r\nand reduce over 32,000 tonnes of carbon emissions per year.7.Following the roll out of the first two phases\r\nat Jurong Island and Changi Business Park, JTC issued a tender for the third\r\nphase of its SolarLand programme in February this year. This will maximise the\r\nuse of over 560,000 sqm of temporary vacant land all across Singapore to deploy\r\nmore than 67MWp of solar energy capacity. The system is made modular and\r\nflexible by using mobile PV panels and hybrid SPPG substations, and can be\r\nredeployed when the land is needed for other uses.8.To better use industrial roof space, JTC will be\r\nissuing a tender in the first half of 2020 for the second phase of its\r\nSolarRoof programme to create an additional 15MWp of solar energy capacity.\r\nLaunched in 2016, the SolarRoof model enables the direct export of solar\r\nelectricity generated from rooftops to the national power grid. Besides JTCs\r\nindustrial buildings, JTC is also exploring to allow its lessees to tap on the\r\nnew contract for solar panel installations on their own rooftops. This aims to\r\nfurther catalyse the adoption of solar deployment across Singapores industrial\r\nestates.9.Solar energy is one of the most promising\r\nrenewable energy sources for Singapore. As the lead agency for industrial\r\ndevelopment, JTC is partnering the industry and customers to make our\r\ndevelopment more sustainable. Our SolarLand and SolarRoof programmes aim to\r\novercome some of the constraints faced by the local solar market, such as space\r\nconstraints and high capital costs. Through these efforts, we hope to reduce\r\nthe carbon footprint and optimise the use of industrial land and roof spaces by\r\ninstalling solar panels to contribute clean energy to Singapore. said JTCs\r\nGroup Director of Engineering, Calvin Chung.(Refer to Annex B for photos of 40 Penjuru Lane and installations of\r\nSolarLand and SolarRoof.)-- End About the Energy\r\nMarket AuthorityThe Energy Market Authority (EMA) is\r\na statutory board under the Ministry of Trade and Industry. Our main goals are\r\nto ensure a reliable and secure energy supply, promote effective competition in\r\nthe energy market and develop a dynamic energy sector in Singapore. Through our\r\nwork, EMA seeks to forge a progressive energy landscape for sustained growth.Website:\r\nwww.ema.gov.sg | Follow us: Instagram: @EMA_Singapore |\r\nFacebook: facebook.com/EnergyMarketAuthority | Twitter:\r\n@EMA_SgAbout JTCJTC is the government\r\nagency championing sustainable industrial development. Together with our\r\npartners, we masterplan clean, green and smart estates as attractive\r\ndestinations for talent and the community. We also drive innovation in the\r\nBuilding and Infrastructure sector.Website: www.jtc.gov.sg | Follow us:\r\nfacebook.com/jtccorp or instagram.com/JTC_sg[1]Sembcorp Industries has partnered CapitaLand\r\nGroup to install and operate rooftop solar farms at six properties owned by\r\nCapitaLands business space and industrial real estate investment trust,\r\nAscendas Real Estate Investment Trust. The installation formed the\r\nlargest combined rooftop solar facility in Singapore by a real estate\r\ninvestment trust. 40 Penjuru Lane is one of the properties under this\r\npartnership.[2]1\r\nsoccer field = 7,140sqmAnnex A - Factsheet for Singapore Energy StoryAnnex B - Photos of Penjuru Lane, solar installations of SolarLand and SolarRoofDownloadBack to Top'"
https://www.ema.gov.sg/energy-supply-switch-solar.aspx,EMA: b'Solar',"b""SolarSolar energy is clean, generates no emissions, and is Singapore's most promising renewable energy source. We aim to increase our solar deployment to 1.5 gigawatt-peak (GWp) by 2025, and at least 2GWp by 2030.Deploying solar power comes with challenges too. Solar power fluctuates depending on weather conditions such as the amount of sunlight, cloud movement and shade. Its intermittent nature could also affect our power systems stability as we introduce more solar power into the grid.There are potential trade-offs to consider as well. For example, when deploying floating solar panels on reservoirs, we need to minimise the impact on biodiversity. This could also mean forgoing reservoir space for recreational activities.How is Singapore facilitating solar deployment?Singapore is facilitating deployment of solar photovoltaic (PV) systems on:Rooftops and InfrastructureThe SolarNova programme is a Whole-of-Government effort to aggregate demand for solar PV across government agencies. This includesinstalling solar PV systems on the rooftops of public sector buildings.By reaching out to private developers and industry players, the Government seeks to co-create solutions to maximise solar deployment on the rooftops of private industrial and commercial buildings.Reservoirs and Offshore SpacesSingapore opened its first large-scale floating solar PV system at Tengeh Reservoir in 2021. With a capacity of 60 megawatt-peak (MWp), the Sembcorp Tengeh Floating Solar Farm is one of the worlds largest inland floating solar PV systems.Two 1.5MWp solar PV systems are deployed on Bedok and Lower Seletar reservoirs. These floating solar PV systems can collectively generate enough electricity to power around 800 four-room HDB flats.BuildingsInvesting in R&D efforts to develop and help bring down the costs of innovative solar applications. For example, building-integrated photovoltaics (BIPV) has the could potentially of replace conventional building materials for building facades and vertical surfaces (e.g. noise barriers and fences) to generate solar power.LandThe SolarLand programme by JTC uses modular solar PV systems that allows ease of deployment at alternative locations, if the current plot of land needs to be developed.Overcoming Solar IntermittencyEnergy\r\nStorage Systems (ESS) allow us to address the intermittent nature of solar\r\nenergy. ESS are large-scale batteries which can store energy and dispense it for\r\nlater use.Deploying ESS will also ensure that our power system remains stable, as more solar power is integrated into our energy mix.On 2 Feb 2023,EMA and Sembcorp Industries officially opened the Sembcorp ESS. This is Southeast Asia's largest ESS and has a maximumstorage capacity of 285 MWh. It also marked the achievement of Singapores ESS target to have a capacity at least 200 megawatt-hours ahead of time.What is the Government doing to help you?SolarTo facilitate the deployment of solar energy, EMA has made enhancements to our market and regulatory framework by streamlining processes. These include the Enhanced Central Intermediary Scheme (ECIS) and the Solar Generation Profile (SGP). More enhancements will be introduced in the coming years.We have also completed the trial for aSolar Forecasting Model. First of its kind, the model is able to forecast Singapores island-wide solar irradiance up to one hour ahead, with an average error rate lower than 10%, one of the lowest for solar forecasting in the tropics. This would help to anticipate solar intermittency and enhance Singapores power grid resilience.ESSEMA has introducedinitiatives to facilitate ESS deployment. In addition to the ESS for Singapore policy paper, we have also establisheda technology roadmap, technical standards and a handbook for ESS.We have also worked with various organisations to build sustainable energy solutions and capabilities. These include:The ACCelerating Energy Storage Systems for Singapore (ACCESS) programmeto pilot use cases, design business models and facilitate regulatory and market approvals to operate ESS.Partnership with Shellin nurturing local energy start-ups in capability-building and funding for solutions in areas such as ESS.Partnership with Keppel Offshore & Marineto develop innovative solutions such as the first floating ESS in Singapore and the first-of-its-kind battery stacking solution.Partnership with PSA Singaporeto explore smart grids and energy storage to reduce overall energy usage, costs and carbon footprint at ports.PSA Singapore deployed its first ESSto enable more energy efficient port operations at the Pasir Panjang Terminal in 2022.Partnership with SP Group to deploy Singapore's first utility-scale ESS. The ESS has a capacity of 2.4 megawatt-hour, which can power more than 200 four-room HDB flats for a day.Worked with Sunseap and HDB to deploy distributed ESS at electrical switchrooms for five HDB blocks in Punggol.What can individuals do?Consider opting for green electricity plans.If you live in a landed property, consider installing solar PV systems and use solar energy to power your home. Check out ourGuide to Solar PVto get started.Share ideason how we can deploy more solar PV systems in Singapore. Suggestions could include possible locations and areas where we can install solar PV systems.What can businesses do?Consider installing solar PV systems to power common facilities and amenities in the premises.Check out ourGuide to Solar PVto get started.Share suggestionson how businesses can be more energy-efficient or adopt clean energy technologies.Other ResourcesUnderstanding how solar PV systems workSolar Generation ProfileSolar Irradiance MapUpcoming enhancements to solar policies and regulationsBack to Top"""
https://www.ema.gov.sg/media_release.aspx?news_sid=20230202XPxwAa8H2L7v,"EMA: b""Southeast Asia's largest energy storage system officially opens""","b'Southeast Asia\'s largest energy storage system officially opens02 Feb 2023Commissioned in six months, the Sembcorp Energy Storage System (ESS) is Southeast Asias largest ESS and is the fastest in the world of its size to be deployed.The utility-scale ESS will support active management of electricity supply and demand for grid stability.Singapore, February 2, 2023  Sembcorp Industries (Sembcorp) and the Energy Market Authority (EMA) today officially opened the Sembcorp Energy Storage System (ESS). The Sembcorp ESS is Southeast Asias largest ESS and spans across two hectares of land in the Banyan and Sakra region on Jurong Island. Commissioned in six months[1], the facility started operations in December 2022 and is the fastest in the world of its size to be deployed[2].The event was officiated by Guest of Honour, Minister for Manpower and Second Minister for Trade and Industry Dr Tan See Leng; together with Chief Executive of EMA, Mr Ngiam Shih Chun, and CEO, Singapore & Southeast Asia of Sembcorp Industries, Mr Koh Chiap Khiong.The utility-scale ESS has a maximum storage capacity of 285 megawatt hour (MWh), and can meet the electricity needs of around 24,000 four-room HDB households[3]for one day, in a single discharge. Its rapid response time to store and supply power in milliseconds is essential in mitigating solar intermittency caused by changing weather conditions in Singapores tropical climate. It can also provide reserves to the power grid, which frees up power generation plants to generate more electricity to meet demand, when needed.Mr Ngiam Shih Chun, Chief Executive of the Energy Market Authority, said: Energy Storage Systems (ESS) such as the Sembcorp ESS will play a significant part in supporting Singapores transition towards cleaner energy sources. This large-scale ESS marks the achievement of Singapores 200MWh energy storage target ahead of time. It will complement our efforts to maximise solar adoption by storing and delivering energy given the intermittent nature of solar power. The ESS will also enhance our power grid stability and resilience by managing mismatches between electricity demand and supply.Mr Wong Kim Yin, Group President & CEO of Sembcorp Industries, said: ESS is rapidly growing in demand, to support power system reliability, especially for the integration of intermittent renewable energy. Sembcorp already operates one of the largest fleets of ESS in the UK. This 285MWh ESS is the largest in Southeast Asia. At 709MWh, Sembcorp is now one of Asias largest and fastest-growing ESS operators with strong technical capabilities.Fast response batteries to maintain grid reliabilityThe Sembcorp ESS is an integrated system comprising more than 800 large-scale battery units. It uses lithium iron phosphate batteries with high energy density, fast response time and high round-trip efficiency to maximise energy storage, making them suitable for maintaining grid stability. A central control system manages the batteries charge and discharge cycles according to the grids supply and demand. The integrated system also includes the liquid cooling systems or built-in air conditioning systems to maintain optimal operating temperatures. Live monitoring through extensive use of intelligent sensors, security cameras and dashboards tracks the key performance indicators to ensure safe, reliable and optimal performance. Please refer to Annex A for details on technological features built into the ESS and Annex B for photos of the Sembcorp ESS.EMAs Accelerating Energy Storage for Singapore (ACCESS) programme facilitates ESS adoption in Singapore by promoting use cases and business models with industry partners and other government agencies. For more information, please visit:https://www.ema.gov.sg/Energy_Storage_Programme.aspx.- End -Annex A  Details of the Sembcorp ESS projectAnnex B  Photos of the Sembcorp ESS[1] ""Sembcorp Successfully Commissions Southeast Asias largest Energy Storage System"", December 23, 2022.[2] Based on independent assurance provider DNVs global database of 4,210 ESS projects totalling 32GWh and publicly available information as of January 5, 2023 for a comparable size utility-scale ESS (same or higher rating and same design).[3] Based on theaverage household electricity consumption of a 4-room HDB household in 2019.ABOUT SEMBCORP INDUSTRIES(Company registration: 199802418D)Sembcorp Industries (Sembcorp) is a leading energy and urban solutions provider, driven by its purpose to do good and play its part in building a sustainable future.Headquartered in Singapore, Sembcorp leverages its sector expertise and global track record to deliver innovative solutions that support the energy transition and sustainable development. By focusing on growing its Renewables and Integrated Urban Solutions businesses, it aims to transform its portfolio towards a greener future and be a leading provider of sustainable solutions.Sembcorp has a balanced energy portfolio of 16.4GW, with 9.5GW of gross renewable energy capacity comprising solar, wind and energy storage globally*. The company also has a proven track record of transforming raw land into sustainable urban developments, with a project portfolio spanning over 13,000 hectares across Asia.Sembcorp is listed on the main board of the Singapore Exchange. It is a constituent stock of the Straits Times Index and sustainability indices including the FTSE4Good Index and the iEdge SG ESG indices. For more information, please visitwww.sembcorp.com.* Figures stated include acquisitions pending completion. These transactions are expected to be completed in the first half of 2023.ABOUT THE ENERGY MARKET AUTHORITYThe Energy Market Authority (EMA) is a statutory board under the Singapore Ministry of Trade and Industry. Through our work, we seek to forge a progressive energy landscape for sustained growth. We aim to ensure a reliable and secure energy supply, promote effective competition in the energy market and develop a dynamic energy sector in Singapore. Visitwww.ema.gov.sgfor more information.DownloadBack to Top'"
https://www.ema.gov.sg/Energy_Storage_Programme.aspx,EMA: b'Energy Storage Systems',"b'Energy Storage SystemsEnergy Storage System (ESS) is a game-changing technology which has the ability to store energy for later use. ESS not only addresses solar intermittency but also enhances grid resilience by actively managing mismatches between electricity supply and demand. These advantages are key enablers for Singapore to maximise solar as part of the Singapore Green Plan 2030.Accelerating Energy Storage for Singapore (ACCESS)EMA launched the ACCESS programme to facilitate ESS adoption in Singapore by promoting use cases and business models. The programme also looks at securing space, marrying demand with solution, and facilitating regulatory approvals for ESS deployment. ACCESS is led by EMA in collaboration with partners. Please refer to theACCESS programmefor more information or email us atEMA_Enterprise_Development@ema.gov.sgfor enquiry.Beyond the ACCESS programme, EMA has also launched the following initiatives to facilitate the deployment of ESS in Singapore.Past InitiativesDescriptionDownloadsExpression of Interest (EOI) to Build Own, and Operate Energy Storage Systems (ESS) in Singapore (2022)EMA has launched an EOI to build, own and operate 200MW/200MWh of ESS in Singapore, and subsequently appointed Sembcorp Utilities Pte Ltd as the ESS operator.-ESS Technology RoadmapProvides insights on the global technological development and economics of ESS technologies, as well as recommendations to accelerate the deployment of ESS in Singapore. The Roadmap can be accessedhere.Media ReleaseHandbook for ESSOutlines the various applications for ESS in Singapore, with a focus on Battery ESS (BESS). It also serves as a comprehensive guide for those who wish to install BESS in Singapore. The Handbook can be accessedhere.Electrical Energy Storage Systems Technical Reference (TR 77)Provides guidelines on planning, performance assessment, risk assessment and safety consideration for deploying and maintaining storage systems in Singapore. The TR 77 is available from the Singapore Standards eShop. Learn more aboutSingapore Standards and Technical References, and where to purchase them.Energy Storage Grant Call (2015)Catalyses cost-effective energy storage innovations that can be effectively deployed in Singapore.Media ReleaseBack to Top'"
https://www.ema.gov.sg/ema-shell-partnership.aspx,EMA: b'EMA-Shell Partnership',"b""EMA-Shell PartnershipNurturing Local Energy Start-upsEMA and Shell Singapore signed a Memorandum of Understanding at EMA's\r\nEnergy Innovation 2019 event to nurture local startups. This would help\r\nthem build capabilities in areas such as renewable energy, distributed power\r\ngeneration, and Energy Storage Systems (ESS). The partnership was renewed in 2021.EMA and Shell will jointly provide support through the Shell Startup Engine Programme. It is a global innovation programme to build up capabilities of local energy startups and power their growth through leveraging Shell's expertise and network. Participating startups also have the opportunity to apply for post-programme R&D funding from EMA to further develop their solutions. More information on the programme and application details can be found at theShell Startup Enginewebsite.To date, five projects have been awarded under the EMA-Shell Startup Partnership.Project TitleProject TeamDownloadsUniversal Battery Packs for Personal Mobility DevicesStartup: Anzene Pte LtdPartners: Ecolabs, Centre of Innovation for Energy, Enverse Pte LtdMedia ReleaseSustainable Charging Infrastructure for Unmanned Delivery Vehicles (UDV)Startup: Pylon CityPte LtdPartners: Whizz Mobility, Hello World Robotics, NTU Ecolabs, Social Innovation ParkImproving Efficiency of Solar Photovoltaic (PV) Deployment Using Drone Imaging SolutionStartup: Quantified Energy Labs Pte Ltd (QE-Labs)Partner: Sembcorp SolarAutonomous Inspections of Singapore's Energy Infrastructure UnderwaterStartup:BeeX Pte LtdPartners:Shell, ST EngineeringMedia ReleaseNovel Modular Electrolyser System for Low-Cost Low-Carbon Hydrogen ProductionStartup:SunGreenH2 Pte LtdPartners:Keppel Gas Technology Department, EcoLabs Centre of Innovation for EnergyEMA-Shell Joint Request for ProposalEMA and\r\nShell launched a Joint Request for Proposal (RFP) on 17 July 2020 to design and deploy battery energy storage systems (BESS) with improved cooling and fire safety\r\ntechnologies, fast electric vehicle chargers (EVCs), and to implement a smart energy\r\nmanagement system that integrates distributed energy resources at three Shell\r\nservice stations.The\r\nsolution will be the first-of-its-kind to be deployed in service stations in\r\nSingapore. The Joint RFP provides opportunities for the industry, especially\r\nSmall Medium Enterprises (SMEs), to work alongside Shell to testbed their\r\nsolutions at Shell service stations and build track records to enhance their\r\ncompetitiveness. The outcome of the grant call is as follows:ProjectPrincipal InvestigatorDownloadsRetail Integrated Smart Energy Systems (RISES)Mr Kevin Sim, Eigen Energy Pte LtdMedia ReleaseBack to Top"""
https://www.ema.gov.sg/ema-keppel-partnership.aspx,EMA: b'EMA-Keppel Partnership',"b""EMA-Keppel PartnershipEMA-KOM Joint Request for ProposalThe Energy Market Authority (EMA) and Keppel Offshore & Marine (KOM) announced a $10 million partnership to develop innovative energy solutions in the marine sector in Jan 2020. Solutions developed will be test-bedded on KOM's Floating Living Lab, the first-of-its-kind offshore floating test-bed in Singapore, and can be adopted for application on mainland Singapore.Under this collaboration, EMA and KOM launched the EMA-KOM Joint Grant Call on 15 April 2020 to develop marinised energy storage system (ESS) solutions and IIoT-based smart grid solutions for offshore/marine environment. The outcome of the grant call is as follows:ProjectPrincipal InvestigatorDownloadsMarinised AIoT-Enabled Energy Storage System (ESS) and Digital Solution for Carbon Neutral ShipyardMr Saqib Khan, Envision Digital International Pte. Ltd.Media ReleaseBack to Top"""
https://www.ema.gov.sg/ema-psa-partnership.aspx,EMA: b'EMA-PSA Partnership',"b""EMA-PSA PartnershipEMA and PSA Singapore (PSA) launched an EMA-PSA Joint Grant Call on 22 May 2019 for proposals in smart grids and energy storage to reduce overall energy usage, costs and Singapore's\r\ncarbon footprint.Industry players and the research community can tap on PSAs Pasir\r\nPanjang Terminal as a Living Lab to test-bed potential solutions. They can also\r\nleverage PSAs global networks for access to international markets. The outcome of the grant call is as follows:ProjectDescriptionProject TeamDownloadsAIoT-Enabled Smart Grid Applications for Sustainable and Resilient Digital Ports in Singapore (ASGARD Project)To develop smart grid management system that will be connected to PSA's existing IT and SCADA system to monitor and optimise the energy consumption of PSA's port.To develop a hybrid energy storage system that will help validate the use cases of 2nd life batteries for automated guided vehicles.Principal Investigator: Dr Zhao Lu, Envision Digital International Pte LtdCo-Investigators:Anacle Systems LimitedDurapower Technology (Singapore) Pte LtdNational University of SingaporeSingapore University of Technology and DesignCollaborator: Energy Market CompanyMedia ReleaseBack to Top"""
